30811,9.28
30812,9.19
30813,9.05
30814,9.1
30815,8.49
30816,8.65
30817,9.02
30818,8.35
30819,9.01
30820,9.44
30821,9.51
30822,9.06
30823,9.0
30824,8.19
30825,8.62
30826,8.19
30827,9.33
30828,9.12
30829,8.99
30830,8.96
30831,9.16
30832,8.76
30833,8.73
30834,8.13
30835,8.7
30836,9.21
30837,8.79
30838,8.92
30839,9.22
30840,8.93
30841,8.79
30842,8.46
30843,9.13
30844,8.09
30845,9.29
30846,8.58
30847,8.35
30848,9.21
30849,8.81
30850,9.36
30851,8.7
30852,8.32
30853,8.61
30854,8.47
30855,8.76
30856,8.43
30857,8.91
30858,9.1
30859,8.84
30860,9.26
30861,9.14
30862,8.98
30863,8.8
30864,8.86
30865,9.69
30866,8.64
30867,8.68
30868,8.24
30869,8.95
30870,8.44
30871,8.45
30872,9.41
30873,8.43
30874,8.74
30875,8.79
30876,8.82
30877,8.63
30878,9.09
30879,9.08
30880,8.65
30881,9.55
30882,8.49
30883,9.33
30884,8.32
30885,9.08
30886,9.18
30887,8.51
30888,9.25
30889,9.07
30890,9.94
30891,9.16
30892,8.53
30893,8.69
30894,9.66
30895,9.51
30896,8.72
30897,8.55
30898,7.71
30899,8.75
30900,8.38
30901,7.93
30902,9.04
30903,9.36
30904,8.52
30905,9.09
30906,8.55
30907,8.96
30908,8.4
30909,8.72
30910,9.05
30911,8.69
30912,8.84
30913,9.21
30914,8.95
30915,9.91
30916,9.16
30917,8.87
30918,9.36
30919,7.99
30920,8.82
30921,9.15
30922,8.86
30923,9.11
30924,9.35
30925,8.9
30926,9.32
30927,8.65
30928,8.41
30929,8.67
30930,8.95
30931,8.61
30932,9.47
30933,9.38
30934,9.95
30935,8.87
30936,8.4
30937,9.91
30938,8.78
30939,8.77
30940,8.41
30941,8.97
30942,8.73
30943,8.57
30944,8.54
30945,8.29
30946,8.89
30947,9.37
30948,8.8
30949,8.91
30950,9.59
30951,8.58
30952,9.07
30953,9.64
30954,9.07
30955,8.87
30956,9.21
30957,9.0
30958,9.36
30959,9.0
30960,9.37
30961,9.32
30962,9.61
30963,9.72
30964,9.47
30965,10.1
30966,9.86
30967,10.18
30968,10.03
30969,10.54
30970,10.37
30971,10.03
30972,10.02
30973,10.15
30974,10.46
30975,10.45
30976,10.4
30977,10.27
30978,10.64
30979,10.31
30980,10.46
30981,10.54
30982,10.89
30983,10.87
30984,10.87
30985,11.3
30986,11.1
30987,10.89
30988,11.09
30989,10.93
30990,11.1
30991,11.09
30992,10.6
30993,11.06
30994,10.78
30995,11.24
30996,11.29
30997,11.52
30998,11.54
30999,11.84
31000,11.93
31001,11.84
31002,11.68
31003,11.94
31004,12.13
31005,12.2
31006,12.63
31007,12.62
31008,13.01
31009,13.08
31010,13.13
31011,13.32
31012,13.32
31013,13.72
31014,13.93
31015,13.87
31016,14.06
31017,14.02
31018,13.84
31019,14.47
31020,14.58
31021,14.51
31022,14.61
31023,14.19
31024,14.46
31025,14.42
31026,14.64
31027,14.39
31028,14.27
31029,14.32
31030,14.2
31031,14.19
31032,13.99
31033,13.87
31034,13.56
31035,13.3
31036,13.22
31037,12.39
31038,12.8
31039,12.45
31040,12.3
31041,11.94
31042,11.7
31043,11.27
31044,11.1
31045,10.86
31046,10.32
31047,9.94
31048,9.67
31049,9.83
31050,9.47
31051,9.31
31052,9.13
31053,9.08
31054,9.11
31055,9.21
31056,9.05
31057,8.87
31058,9.12
31059,8.92
31060,9.08
31061,8.82
31062,9.11
31063,9.04
31064,9.24
31065,9.06
31066,9.14
31067,9.07
31068,9.2
31069,8.91
31070,9.13
31071,9.44
31072,9.27
31073,9.7
31074,9.97
31075,9.69
31076,10.03
31077,10.26
31078,10.66
31079,10.87
31080,11.43
31081,11.58
31082,12.37
31083,13.14
31084,13.83
31085,14.65
31086,15.52
31087,17.57
31088,18.73
31089,19.63
31090,21.44
31091,24.35
31092,24.91
31093,27.15
31094,27.94
31095,29.55
31096,30.79
31097,32.32
31098,33.28
31099,34.93
31100,36.42
31101,37.58
31102,38.77
31103,40.1
31104,41.56
31105,42.46
31106,43.65
31107,44.77
31108,45.41
31109,46.0
31110,46.87
31111,47.49
31112,48.17
31113,48.87
31114,49.17
31115,50.16
31116,50.57
31117,50.83
31118,51.17
31119,51.89
31120,52.59
31121,52.93
31122,53.79
31123,54.72
